seqnames	start	end	width	strand	id
NC_003028	1232601	1233948	1347	1	SP_1306
NC_003028	1234453	1234624	171	-1	SP_1307
NC_003028	1235636	1236035	399	-1	SP_1310
NC_003028	1238078	1238318	240	-1	SP_1314
NC_003028	1238536	1239148	612	-1	SP_1315
NC_003028	1239170	1240556	1386	-1	SP_1316
NC_003028	1240556	1242332	1776	-1	SP_1317
NC_003028	1242394	1242715	321	-1	SP_1318
NC_003028	1242704	1243712	1008	-1	SP_1319
NC_003028	1243776	1244358	582	-1	SP_1320
NC_003028	1244391	1244868	477	-1	SP_1321
NC_003028	1244883	1246875	1992	-1	SP_1322
NC_003028	1246864	1247188	324	-1	SP_1323
NC_003028	1247212	1248103	891	-1	SP_1324
NC_003028	1248259	1249399	1140	-1	SP_1325
NC_003028	1249408	1251631	2223	-1	SP_1326
NC_003028	1251632	1252091	459	-1	SP_1327
NC_003028	1252109	1253651	1542	-1	SP_1328
NC_003028	1253678	1254596	918	-1	SP_1329
NC_003028	1254620	1255322	702	-1	SP_1330
NC_003028	1255326	1256136	810	-1	SP_1331
NC_003028	1256534	1257122	588	-1	SP_1332
NC_003028	1257124	1257358	234	-1	SP_1333
NC_003028	1257370	1257751	381	-1	SP_1334
NC_003028	1257908	1258097	189	-1	SP_1335
NC_003028	1258314	1259538	1224	-1	SP_1336
NC_003028	1259719	1261066	1347	-1	SP_1337
NC_003028	1261327	1261507	180	-1	SP_1338
NC_003028	1261686	1261824	138	-1	SP_1339
NC_003028	1261956	1263276	1320	-1	SP_1340
NC_003028	1263278	1264019	741	-1	SP_1341
NC_003028	1264033	1265641	1608	-1	SP_1342
NC_003028	1265637	1267578	1941	-1	SP_1343
NC_003028	1267610	1270220	2610	-1	SP_1344
NC_003028	1270382	1270493	111	-1	SP_1345
NC_003028	1270737	1271325	588	-1	SP_1346
NC_003028	1271417	1271561	144	-1	SP_1347
NC_003028	1271573	1271954	381	-1	SP_1348
NC_003028	1272008	1272287	279	-1	SP_1349
NC_003028	1272294	1272549	255	-1	SP_1350
NC_003028	1272548	1272656	108	-1	SP_1351
NC_003028	1272837	1274184	1347	-1	SP_1352
NC_003028	1274487	1274595	108	-1	SP_1353
NC_003028	1274613	1274982	369	-1	SP_1354
NC_003028	1275057	1275558	501	-1	SP_1355
NC_003028	1275806	1277123	1317	-1	SP_1356
NC_003028	1277457	1279248	1791	-1	SP_1357
NC_003028	1279210	1280935	1725	-1	SP_1358
NC_003028	1280992	1281931	939	-1	SP_1359
NC_003028	1282225	1283095	870	-1	SP_1360
NC_003028	1283096	1284383	1287	-1	SP_1361
NC_003028	1284533	1285271	738	-1	SP_1362
NC_003028	1285470	1286505	1035	-1	SP_1363
NC_003028	1286533	1287967	1434	-1	SP_1364
NC_003028	1287982	1288969	987	-1	SP_1365
NC_003028	1288970	1290074	1104	-1	SP_1366
NC_003028	1290063	1290909	846	-1	SP_1367
NC_003028	1291187	1292462	1275	-1	SP_1368
NC_003028	1292458	1293307	849	-1	SP_1369
NC_003028	1293303	1293780	477	-1	SP_1370
NC_003028	1293772	1295056	1284	-1	SP_1371
NC_003028	1295147	1295486	339	-1	SP_1372
NC_003028	1295496	1296600	1104	-1	SP_1373
NC_003028	1296609	1297776	1167	-1	SP_1374
NC_003028	1297785	1298853	1068	-1	SP_1375
NC_003028	1298871	1299726	855	-1	SP_1376
NC_003028	1299715	1300393	678	-1	SP_1377
NC_003028	1300389	1301562	1173	-1	SP_1378
NC_003028	1301603	1301750	147	1	SP_1379
NC_003028	1302239	1303901	1662	-1	SP_1380
NC_003028	1303854	1304604	750	-1	SP_1381
NC_003028	1304782	1306237	1455	1	SP_1382
NC_003028	1306326	1308945	2619	-1	SP_1383
NC_003028	1308966	1309464	498	-1	SP_1384
NC_003028	1309726	1309966	240	-1	SP_1385
NC_003028	1310218	1311289	1071	-1	SP_1386
NC_003028	1311285	1312059	774	-1	SP_1387
NC_003028	1312055	1312883	828	-1	SP_1388
NC_003028	1312842	1314000	1158	-1	SP_1389
NC_003028	1314058	1315009	951	-1	SP_1390
NC_003028	1315120	1315873	753	-1	SP_1391
NC_003028	1315882	1316614	732	-1	SP_1392
NC_003028	1316755	1318027	1272	1	SP_1393
NC_003028	1318046	1318862	816	-1	SP_1394
NC_003028	1319018	1319672	654	-1	SP_1395
NC_003028	1319683	1320442	759	-1	SP_1396
NC_003028	1320454	1321258	804	-1	SP_1397
NC_003028	1321268	1322153	885	-1	SP_1398
NC_003028	1322142	1323060	918	-1	SP_1399
NC_003028	1323059	1323938	879	-1	SP_1400
NC_003028	1324089	1324281	192	1	SP_1401
NC_003028	1324511	1325816	1305	-1	SP_1402
NC_003028	1325816	1326590	774	-1	SP_1403
NC_003028	1326579	1326858	279	-1	SP_1404
NC_003028	1326857	1327259	402	-1	SP_1405
NC_003028	1327468	1328086	618	-1	SP_1406
NC_003028	1328075	1328849	774	-1	SP_1407
NC_003028	1328859	1329597	738	-1	SP_1408
NC_003028	1329601	1330732	1131	-1	SP_1409
NC_003028	1330815	1331205	390	-1	SP_1410
NC_003028	1331220	1331604	384	-1	SP_1411
NC_003028	1331604	1332393	789	-1	SP_1412
NC_003028	1332385	1333324	939	-1	SP_1413
NC_003028	1333450	1333627	177	-1	SP_1414
NC_003028	1333772	1334474	702	-1	SP_1415
NC_003028	1334624	1335653	1029	1	SP_1416
NC_003028	1338002	1339349	1347	1	SP_1418
NC_003028	1339907	1340459	552	-1	SP_1419
NC_003028	1340808	1341633	825	-1	SP_1420
NC_003028	1341629	1343090	1461	-1	SP_1421
NC_003028	1343205	1343694	489	-1	SP_1422
NC_003028	1343683	1343923	240	-1	SP_1423
NC_003028	1344356	1344758	402	-1	SP_1424
NC_003028	1344773	1344908	135	-1	SP_1425
NC_003028	1344917	1345652	735	-1	SP_1426
NC_003028	1345986	1346712	726	-1	SP_1427
NC_003028	1346960	1347272	312	-1	SP_1428
NC_003028	1347286	1348573	1287	-1	SP_1429
NC_003028	1349750	1350941	1191	1	SP_1431
NC_003028	1351182	1351329	147	1	SP_1432
NC_003028	1351450	1352443	993	-1	SP_1433
NC_003028	1352596	1354357	1761	1	SP_1434
NC_003028	1354316	1356062	1746	1	SP_1435
NC_003028	1356072	1356702	630	1	SP_1436
NC_003028	1356716	1357160	444	1	SP_1437
NC_003028	1357147	1358272	1125	1	SP_1438
NC_003028	1358412	1359759	1347	1	SP_1439
NC_003028	1362491	1362842	351	-1	SP_1442
NC_003028	1362822	1363062	240	-1	SP_1443
NC_003028	1363254	1364511	1257	1	SP_1444
NC_003028	1364733	1366296	1563	-1	SP_1445
NC_003028	1366428	1367136	708	1	SP_1446
NC_003028	1367178	1368075	897	-1	SP_1447
NC_003028	1368083	1369019	936	-1	SP_1448
NC_003028	1369015	1369741	726	-1	SP_1449
NC_003028	1369824	1370460	636	-1	SP_1450
NC_003028	1370461	1371289	828	-1	SP_1451
NC_003028	1371310	1371610	300	-1	SP_1452
NC_003028	1371646	1372159	513	-1	SP_1453
NC_003028	1372252	1372375	123	-1	SP_1454
NC_003028	1372517	1372709	192	-1	SP_1455
NC_003028	1372897	1373509	612	1	SP_1456
NC_003028	1373553	1374282	729	1	SP_1457
NC_003028	1374320	1375232	912	-1	SP_1458
NC_003028	1375297	1375534	237	-1	SP_1459
NC_003028	1375599	1376343	744	-1	SP_1460
NC_003028	1376342	1377143	801	-1	SP_1461
NC_003028	1377300	1377657	357	-1	SP_1462
NC_003028	1377650	1378181	531	-1	SP_1463
NC_003028	1378180	1378675	495	-1	SP_1464
NC_003028	1378809	1379256	447	1	SP_1465
NC_003028	1379252	1379900	648	1	SP_1466
NC_003028	1379920	1380502	582	-1	SP_1467
NC_003028	1380502	1381378	876	-1	SP_1468
NC_003028	1381529	1382909	1380	-1	SP_1469
NC_003028	1383202	1384126	924	1	SP_1470
NC_003028	1384185	1384791	606	1	SP_1471
NC_003028	1384809	1386054	1245	1	SP_1472
NC_003028	1386276	1386534	258	-1	SP_1473
NC_003028	1386575	1388612	2037	-1	SP_1474
NC_003028	1388823	1389741	918	-1	SP_1475
NC_003028	1390111	1390501	390	-1	SP_1476
NC_003028	1390482	1390890	408	-1	SP_1477
NC_003028	1391144	1391987	843	-1	SP_1478
NC_003028	1392100	1393492	1392	-1	SP_1479
NC_003028	1393726	1393972	246	-1	SP_1480
NC_003028	1393996	1394104	108	-1	SP_1481
NC_003028	1394318	1395296	978	1	SP_1482
NC_003028	1395292	1396375	1083	1	SP_1483
NC_003028	1397025	1397859	834	-1	SP_1485
NC_003028	1398350	1398689	339	-1	SP_1487
NC_003028	1398811	1398952	141	-1	SP_1488
NC_003028	1399335	1400532	1197	-1	SP_1489
NC_003028	1400738	1400834	96	-1	SP_1490
NC_003028	1401453	1402323	870	-1	SP_1491
NC_003028	1402546	1403155	609	-1	SP_1492
NC_003028	1403112	1404225	1113	-1	SP_1493
NC_003028	1404329	1404584	255	-1	SP_1494
NC_003028	1404577	1404820	243	-1	SP_1495
NC_003028	1404941	1405241	300	-1	SP_1496
NC_003028	1406019	1407738	1719	1	SP_1498
NC_003028	1407848	1408196	348	1	SP_1499
NC_003028	1408474	1409311	837	-1	SP_1500
NC_003028	1409323	1409953	630	-1	SP_1501
NC_003028	1409962	1410604	642	-1	SP_1502
NC_003028	1410909	1412256	1347	1	SP_1503
NC_003028	1412457	1413669	1212	-1	SP_1504
NC_003028	1413676	1414843	1167	-1	SP_1505
NC_003028	1414986	1416000	1014	1	SP_1506
NC_003028	1416044	1416464	420	-1	SP_1507
NC_003028	1416474	1417881	1407	-1	SP_1508
NC_003028	1417966	1418845	879	-1	SP_1509
NC_003028	1418860	1420366	1506	-1	SP_1510
NC_003028	1420380	1420917	537	-1	SP_1511
NC_003028	1420916	1421411	495	-1	SP_1512
NC_003028	1421424	1422141	717	-1	SP_1513
NC_003028	1422175	1422376	201	-1	SP_1514
NC_003028	1423901	1424330	429	-1	SP_1516
NC_003028	1424807	1425290	483	-1	SP_1517
NC_003028	1425360	1427016	1656	-1	SP_1518
NC_003028	1427096	1427591	495	-1	SP_1519
NC_003028	1427587	1428052	465	-1	SP_1520
NC_003028	1428061	1429396	1335	-1	SP_1521
NC_003028	1429406	1430024	618	-1	SP_1522
NC_003028	1430071	1433170	3099	-1	SP_1523
NC_003028	1433262	1434429	1167	-1	SP_1524
NC_003028	1434436	1435531	1095	-1	SP_1525
NC_003028	1437535	1439494	1959	-1	SP_1527
NC_003028	1439480	1439576	96	-1	SP_1528
NC_003028	1439696	1441286	1590	-1	SP_1529
NC_003028	1441424	1442870	1446	1	SP_1530
NC_003028	1442912	1443110	198	-1	SP_1531
NC_003028	1443843	1444356	513	-1	SP_1533
NC_003028	1444441	1445377	936	-1	SP_1534
NC_003028	1445447	1445747	300	-1	SP_1535
NC_003028	1445736	1446486	750	-1	SP_1536
NC_003028	1446539	1446899	360	-1	SP_1537
NC_003028	1446900	1448301	1401	-1	SP_1538
NC_003028	1448595	1448835	240	-1	SP_1539
NC_003028	1448866	1449337	471	-1	SP_1540
NC_003028	1449348	1449639	291	-1	SP_1541
NC_003028	1449791	1451135	1344	-1	SP_1542
NC_003028	1451511	1452699	1188	-1	SP_1544
NC_003028	1452695	1453127	432	-1	SP_1545
NC_003028	1453423	1454053	630	1	SP_1546
NC_003028	1454329	1455058	729	-1	SP_1547
NC_003028	1455367	1456963	1596	-1	SP_1548
NC_003028	1456974	1457385	411	-1	SP_1549
NC_003028	1457500	1458292	792	-1	SP_1550
NC_003028	1458304	1461049	2745	-1	SP_1551
NC_003028	1461304	1462489	1185	1	SP_1552
NC_003028	1462631	1464503	1872	-1	SP_1553
NC_003028	1464499	1465684	1185	-1	SP_1554
NC_003028	1465695	1466463	768	-1	SP_1555
NC_003028	1466559	1466697	138	-1	SP_1556
NC_003028	1466739	1467588	849	-1	SP_1557
NC_003028	1467589	1467976	387	-1	SP_1558
NC_003028	1468037	1469390	1353	-1	SP_1559
NC_003028	1469413	1470193	780	-1	SP_1560
NC_003028	1470179	1470950	771	-1	SP_1561
NC_003028	1470954	1471128	174	-1	SP_1562
NC_003028	1471172	1472138	966	1	SP_1563
NC_003028	1472171	1473083	912	-1	SP_1564
NC_003028	1473079	1474057	978	-1	SP_1565
NC_003028	1474053	1474944	891	-1	SP_1566
NC_003028	1474995	1475376	381	-1	SP_1567
NC_003028	1475386	1475974	588	-1	SP_1568
NC_003028	1475982	1477215	1233	-1	SP_1569
NC_003028	1477246	1477417	171	-1	SP_1570
NC_003028	1477416	1477923	507	-1	SP_1571
NC_003028	1478052	1478589	537	-1	SP_1572
NC_003028	1479066	1480539	1473	-1	SP_1573
NC_003028	1480608	1481367	759	-1	SP_1574
NC_003028	1481464	1482142	678	-1	SP_1575
NC_003028	1482150	1483095	945	-1	SP_1576
NC_003028	1483276	1483789	513	-1	SP_1577
NC_003028	1483875	1484634	759	-1	SP_1578
NC_003028	1484606	1484729	123	-1	SP_1579
NC_003028	1485134	1486265	1131	-1	SP_1580
NC_003028	1486365	1486494	129	1	SP_1581
NC_003028	1486592	1487849	1257	1	SP_1582
NC_003028	1488138	1488714	576	-1	SP_1583
NC_003028	1488713	1489502	789	-1	SP_1584
NC_003028	1489653	1489791	138	1	SP_1585
NC_003028	1489765	1491340	1575	-1	SP_1586
NC_003028	1491538	1492765	1227	-1	SP_1587
NC_003028	1492957	1494274	1317	1	SP_1588
NC_003028	1494372	1495716	1344	1	SP_1589
NC_003028	1495715	1496498	783	1	SP_1590
NC_003028	1496623	1497706	1083	1	SP_1591
NC_003028	1497698	1497902	204	1	SP_1592
NC_003028	1499264	1500611	1347	1	SP_1595
NC_003028	1500751	1501006	255	-1	SP_1596
NC_003028	1501233	1501695	462	-1	SP_1597
NC_003028	1501672	1502446	774	-1	SP_1598
NC_003028	1502435	1503185	750	-1	SP_1599
NC_003028	1503502	1504654	1152	-1	SP_1600
NC_003028	1504893	1505523	630	-1	SP_1601
NC_003028	1505525	1505864	339	-1	SP_1602
NC_003028	1505994	1506666	672	-1	SP_1603
NC_003028	1506674	1507151	477	-1	SP_1604
NC_003028	1507202	1507409	207	1	SP_1605
NC_003028	1507459	1508422	963	-1	SP_1606
NC_003028	1508426	1509446	1020	-1	SP_1607
NC_003028	1509746	1510850	1104	-1	SP_1608
NC_003028	1510866	1511664	798	-1	SP_1609
NC_003028	1511650	1512328	678	-1	SP_1610
NC_003028	1512685	1512790	105	1	SP_1611
NC_003028	1512876	1513869	993	1	SP_1612
NC_003028	1515588	1517556	1968	-1	SP_1615
NC_003028	1517592	1518288	696	-1	SP_1616
NC_003028	1518298	1519384	1086	-1	SP_1617
NC_003028	1519409	1519736	327	-1	SP_1618
NC_003028	1519748	1520198	450	-1	SP_1619
NC_003028	1520175	1520604	429	-1	SP_1620
NC_003028	1520596	1522060	1464	-1	SP_1621
NC_003028	1522723	1523197	474	1	SP_1622
NC_003028	1523327	1525664	2337	-1	SP_1623
NC_003028	1525796	1526546	750	1	SP_1624
NC_003028	1526837	1527452	615	-1	SP_1625
NC_003028	1528267	1528537	270	-1	SP_1626
NC_003028	1528677	1529307	630	-1	SP_1627
NC_003028	1529534	1529744	210	1	SP_1628
NC_003028	1529813	1529918	105	1	SP_1629
NC_003028	1530108	1530498	390	1	SP_1630
NC_003028	1530555	1532499	1944	1	SP_1631
NC_003028	1532547	1533522	975	-1	SP_1632
NC_003028	1533514	1534192	678	-1	SP_1633
NC_003028	1534347	1535421	1074	1	SP_1634
NC_003028	1535511	1535814	303	-1	SP_1635
NC_003028	1535881	1536319	438	-1	SP_1636
NC_003028	1536394	1537243	849	-1	SP_1637
NC_003028	1537348	1537999	651	1	SP_1638
NC_003028	1538070	1539345	1275	-1	SP_1639
NC_003028	1539741	1540263	522	1	SP_1640
NC_003028	1540393	1540807	414	1	SP_1641
NC_003028	1540825	1541011	186	1	SP_1642
NC_003028	1541077	1541239	162	1	SP_1643
NC_003028	1541277	1541721	444	-1	SP_1644
NC_003028	1541750	1543973	2223	-1	SP_1645
NC_003028	1544931	1545561	630	1	SP_1646
NC_003028	1545683	1547576	1893	-1	SP_1647
NC_003028	1547866	1548589	723	1	SP_1648
NC_003028	1548585	1549434	849	1	SP_1649
NC_003028	1549465	1550395	930	1	SP_1650
NC_003028	1550517	1551009	492	1	SP_1651
NC_003028	1551104	1553879	2775	-1	SP_1652
NC_003028	1553814	1554516	702	-1	SP_1653
NC_003028	1554765	1557177	2412	-1	SP_1654
NC_003028	1557229	1557922	693	-1	SP_1655
NC_003028	1557972	1558161	189	-1	SP_1656
NC_003028	1558243	1558468	225	1	SP_1657
NC_003028	1558536	1558797	261	-1	SP_1658
NC_003028	1559244	1562037	2793	-1	SP_1659
NC_003028	1562180	1562342	162	-1	SP_1660
NC_003028	1562384	1563173	789	-1	SP_1661
NC_003028	1563181	1563967	786	-1	SP_1662
NC_003028	1563963	1564227	264	-1	SP_1663
NC_003028	1564226	1564766	540	-1	SP_1664
NC_003028	1564775	1565447	672	-1	SP_1665
NC_003028	1565451	1566711	1260	-1	SP_1666
NC_003028	1566727	1568101	1374	-1	SP_1667
NC_003028	1568319	1569024	705	-1	SP_1668
NC_003028	1569114	1569726	612	-1	SP_1669
NC_003028	1569712	1571086	1374	-1	SP_1670
NC_003028	1571169	1572213	1044	-1	SP_1671
NC_003028	1572388	1572985	597	-1	SP_1672
NC_003028	1572995	1575038	2043	-1	SP_1673
NC_003028	1575252	1576104	852	1	SP_1674
NC_003028	1576119	1577004	885	-1	SP_1675
NC_003028	1577021	1577939	918	-1	SP_1676
NC_003028	1578107	1578752	645	-1	SP_1677
NC_003028	1578733	1578832	99	-1	SP_1678
NC_003028	1579028	1579373	345	-1	SP_1679
NC_003028	1579469	1579922	453	-1	SP_1680
NC_003028	1580193	1581033	840	-1	SP_1681
NC_003028	1581048	1581945	897	-1	SP_1682
NC_003028	1582166	1583495	1329	-1	SP_1683
NC_003028	1583619	1585137	1518	-1	SP_1684
NC_003028	1585155	1585854	699	-1	SP_1685
NC_003028	1586027	1587131	1104	-1	SP_1686
NC_003028	1587142	1589236	2094	-1	SP_1687
NC_003028	1589253	1590087	834	-1	SP_1688
NC_003028	1590086	1590971	885	-1	SP_1689
NC_003028	1591049	1592387	1338	-1	SP_1690
NC_003028	1592405	1592858	453	-1	SP_1691
NC_003028	1593971	1595228	1257	1	SP_1692
NC_003028	1598469	1598697	228	-1	SP_1694
NC_003028	1599457	1600438	981	-1	SP_1695
NC_003028	1600610	1600718	108	-1	SP_1696
NC_003028	1600952	1602968	2016	-1	SP_1697
NC_003028	1602986	1604090	1104	-1	SP_1698
NC_003028	1604079	1604442	363	-1	SP_1699
NC_003028	1604486	1605518	1032	-1	SP_1700
NC_003028	1605519	1606551	1032	-1	SP_1701
NC_003028	1606631	1609145	2514	-1	SP_1702
NC_003028	1609290	1609578	288	-1	SP_1703
NC_003028	1609605	1610238	633	-1	SP_1704
NC_003028	1610241	1610883	642	-1	SP_1705
NC_003028	1610875	1611667	792	-1	SP_1706
NC_003028	1611851	1612190	339	-1	SP_1707
NC_003028	1612326	1612671	345	-1	SP_1708
NC_003028	1612750	1614061	1311	-1	SP_1709
NC_003028	1614074	1614788	714	-1	SP_1710
NC_003028	1614784	1615681	897	-1	SP_1711
NC_003028	1615681	1616851	1170	-1	SP_1712
NC_003028	1616851	1617325	474	-1	SP_1713
NC_003028	1617464	1617830	366	1	SP_1714
NC_003028	1617834	1619313	1479	1	SP_1715
NC_003028	1619724	1620924	1200	-1	SP_1716
NC_003028	1620920	1621814	894	-1	SP_1717
NC_003028	1622204	1622306	102	-1	SP_1718
NC_003028	1623129	1623747	618	1	SP_1720
NC_003028	1624066	1624954	888	-1	SP_1721
NC_003028	1625102	1626986	1884	-1	SP_1722
NC_003028	1627111	1627309	198	-1	SP_1723
NC_003028	1627361	1628816	1455	1	SP_1724
NC_003028	1628796	1629762	966	1	SP_1725
NC_003028	1629796	1631071	1275	-1	SP_1726
NC_003028	1631070	1632267	1197	-1	SP_1727
NC_003028	1632373	1632661	288	-1	SP_1728
NC_003028	1632689	1633310	621	-1	SP_1729
NC_003028	1633374	1633824	450	-1	SP_1730
NC_003028	1633825	1634584	759	-1	SP_1731
NC_003028	1634698	1636678	1980	-1	SP_1732
NC_003028	1636674	1637415	741	-1	SP_1733
NC_003028	1637429	1638743	1314	-1	SP_1734
NC_003028	1638735	1639671	936	-1	SP_1735
NC_003028	1639683	1642080	2397	-1	SP_1736
NC_003028	1642145	1642457	312	-1	SP_1737
NC_003028	1642484	1643111	627	-1	SP_1738
NC_003028	1643240	1644845	1605	-1	SP_1739
NC_003028	1645044	1645299	255	-1	SP_1740
NC_003028	1645302	1645557	255	-1	SP_1741
NC_003028	1645794	1646892	1098	-1	SP_1742
NC_003028	1646901	1647648	747	-1	SP_1743
NC_003028	1647750	1648104	354	-1	SP_1744
NC_003028	1648116	1648617	501	-1	SP_1745
NC_003028	1648617	1649211	594	-1	SP_1746
NC_003028	1649210	1649840	630	-1	SP_1747
NC_003028	1649891	1650203	312	-1	SP_1748
NC_003028	1650416	1651523	1107	-1	SP_1749
NC_003028	1651525	1652053	528	-1	SP_1750
NC_003028	1652067	1652976	909	-1	SP_1751
NC_003028	1653032	1653638	606	-1	SP_1752
NC_003028	1655008	1655962	954	1	SP_1754
NC_003028	1656377	1656602	225	-1	SP_1755
NC_003028	1656606	1656786	180	-1	SP_1756
NC_003028	1656787	1658125	1338	-1	SP_1757
NC_003028	1658117	1659629	1512	-1	SP_1758
NC_003028	1659640	1662013	2373	-1	SP_1759
NC_003028	1662005	1662446	441	-1	SP_1760
NC_003028	1662442	1663978	1536	-1	SP_1761
NC_003028	1663961	1665542	1581	-1	SP_1762
NC_003028	1665551	1666769	1218	-1	SP_1763
NC_003028	1666825	1667731	906	-1	SP_1764
NC_003028	1667730	1668927	1197	-1	SP_1765
NC_003028	1668935	1670156	1221	-1	SP_1766
NC_003028	1670186	1672631	2445	-1	SP_1767
NC_003028	1672640	1673651	1011	-1	SP_1768
NC_003028	1674560	1675775	1215	-1	SP_1770
NC_003028	1676081	1678172	2091	-1	SP_1771
NC_003028	1678226	1692557	14331	-1	SP_1772
NC_003028	1693714	1694176	462	1	SP_1774
NC_003028	1694193	1694496	303	1	SP_1775
NC_003028	1694512	1694827	315	1	SP_1776
NC_003028	1695200	1695665	465	1	SP_1777
NC_003028	1696188	1696857	669	-1	SP_1778
NC_003028	1696967	1697528	561	-1	SP_1779
NC_003028	1697767	1699564	1797	-1	SP_1780
NC_003028	1699574	1700318	744	-1	SP_1781
NC_003028	1700319	1701270	951	-1	SP_1782
NC_003028	1701405	1701834	429	-1	SP_1783
NC_003028	1701814	1702903	1089	-1	SP_1784
NC_003028	1702921	1703392	471	-1	SP_1785
NC_003028	1703682	1704135	453	-1	SP_1786
NC_003028	1704171	1704378	207	-1	SP_1787
NC_003028	1704737	1704842	105	-1	SP_1788
NC_003028	1704831	1705053	222	-1	SP_1789
NC_003028	1705344	1706616	1272	1	SP_1790
NC_003028	1707035	1707152	117	-1	SP_1791
NC_003028	1707172	1708429	1257	-1	SP_1792
NC_003028	1708734	1709310	576	-1	SP_1793
NC_003028	1709560	1709986	426	-1	SP_1794
NC_003028	1710371	1711691	1320	-1	SP_1795
NC_003028	1711700	1713317	1617	-1	SP_1796
NC_003028	1713345	1714263	918	-1	SP_1797
NC_003028	1714246	1715164	918	-1	SP_1798
NC_003028	1715314	1716316	1002	-1	SP_1799
NC_003028	1716677	1718159	1482	-1	SP_1800
NC_003028	1718601	1718766	165	1	SP_1801
NC_003028	1718843	1719416	573	1	SP_1802
NC_003028	1719427	1719598	171	1	SP_1803
NC_003028	1719636	1720245	609	1	SP_1804
NC_003028	1720275	1720479	204	1	SP_1805
NC_003028	1720588	1720828	240	-1	SP_1806
NC_003028	1721005	1721452	447	-1	SP_1807
NC_003028	1721521	1722181	660	1	SP_1808
NC_003028	1722232	1723384	1152	-1	SP_1809
NC_003028	1723398	1724130	732	-1	SP_1810
NC_003028	1724431	1725208	777	-1	SP_1811
NC_003028	1725200	1726424	1224	-1	SP_1812
NC_003028	1726401	1727001	600	-1	SP_1813
NC_003028	1726987	1727755	768	-1	SP_1814
NC_003028	1727751	1728756	1005	-1	SP_1815
NC_003028	1728766	1729333	567	-1	SP_1816
NC_003028	1729329	1730691	1362	-1	SP_1817
NC_003028	1730868	1731051	183	1	SP_1818
NC_003028	1731355	1731451	96	-1	SP_1819
NC_003028	1731457	1731553	96	-1	SP_1820
NC_003028	1731966	1732968	1002	-1	SP_1821
NC_003028	1733075	1733444	369	-1	SP_1822
NC_003028	1733539	1734250	711	-1	SP_1823
NC_003028	1734252	1735944	1692	-1	SP_1824
NC_003028	1735955	1736966	1011	-1	SP_1825
NC_003028	1737068	1738136	1068	-1	SP_1826
NC_003028	1738160	1738820	660	-1	SP_1827
NC_003028	1738999	1740010	1011	-1	SP_1828
NC_003028	1740022	1741498	1476	-1	SP_1829
NC_003028	1741510	1742152	642	-1	SP_1830
NC_003028	1742209	1742692	483	-1	SP_1831
NC_003028	1742752	1743049	297	-1	SP_1832
NC_003028	1743032	1745159	2127	-1	SP_1833
NC_003028	1745471	1745702	231	-1	SP_1834
NC_003028	1745912	1746038	126	-1	SP_1835
NC_003028	1746103	1746280	177	1	SP_1836
NC_003028	1746321	1747548	1227	-1	SP_1837
NC_003028	1747590	1748283	693	-1	SP_1838
NC_003028	1748455	1750207	1752	-1	SP_1839
NC_003028	1750196	1751942	1746	-1	SP_1840
NC_003028	1752147	1752525	378	-1	SP_1841
NC_003028	1752596	1752710	114	-1	SP_1842
NC_003028	1752770	1752866	96	-1	SP_1843
NC_003028	1752825	1753053	228	-1	SP_1844
NC_003028	1753186	1754014	828	1	SP_1845
NC_003028	1755276	1755858	582	1	SP_1847
NC_003028	1755857	1757120	1263	1	SP_1848
NC_003028	1757169	1757631	462	-1	SP_1849
NC_003028	1757627	1758392	765	-1	SP_1850
NC_003028	1758572	1758977	405	-1	SP_1851
NC_003028	1759047	1760529	1482	-1	SP_1852
NC_003028	1760547	1761726	1179	-1	SP_1853
NC_003028	1761890	1762898	1008	1	SP_1854
NC_003028	1762943	1763981	1038	-1	SP_1855
NC_003028	1763981	1764335	354	-1	SP_1856
NC_003028	1764578	1765478	900	-1	SP_1857
NC_003028	1765601	1766138	537	1	SP_1858
NC_003028	1766304	1767114	810	-1	SP_1859
NC_003028	1767455	1768976	1521	-1	SP_1860
NC_003028	1768968	1769697	729	-1	SP_1861
NC_003028	1769711	1770476	765	-1	SP_1862
NC_003028	1770479	1770923	444	-1	SP_1863
NC_003028	1771604	1771901	297	-1	SP_1864
NC_003028	1771922	1772987	1065	-1	SP_1865
NC_003028	1773106	1773229	123	1	SP_1866
NC_003028	1773387	1774089	702	1	SP_1867
NC_003028	1774104	1774215	111	1	SP_1868
NC_003028	1774496	1775471	975	1	SP_1869
NC_003028	1775460	1776417	957	1	SP_1870
NC_003028	1776413	1777166	753	1	SP_1871
NC_003028	1777261	1778227	966	1	SP_1872
NC_003028	1778451	1778694	243	-1	SP_1873
NC_003028	1778693	1779416	723	-1	SP_1874
NC_003028	1779402	1779972	570	-1	SP_1875
NC_003028	1779990	1780719	729	-1	SP_1876
NC_003028	1780718	1781459	741	-1	SP_1877
NC_003028	1781449	1781911	462	-1	SP_1878
NC_003028	1781907	1782429	522	-1	SP_1879
NC_003028	1782404	1783376	972	-1	SP_1880
NC_003028	1783372	1784167	795	-1	SP_1881
NC_003028	1784374	1784623	249	-1	SP_1882
NC_003028	1784878	1786504	1626	-1	SP_1883
NC_003028	1786681	1788649	1968	-1	SP_1884
NC_003028	1788833	1789544	711	1	SP_1885
NC_003028	1791099	1792026	927	-1	SP_1887
NC_003028	1792036	1793104	1068	-1	SP_1888
