seqnames	start	end	width	strand	id
genome	1366227	1366575	348	1	SPT_1436
genome	1366853	1367690	837	-1	SPT_1437
genome	1367702	1368332	630	-1	SPT_1438
genome	1368341	1368983	642	-1	SPT_1439
genome	1369128	1370358	1230	-1	SPT_1440
genome	1370347	1371514	1167	-1	SPT_1441
genome	1371657	1372671	1014	1	SPT_1442
genome	1372715	1373135	420	-1	SPT_1443
genome	1373145	1374552	1407	-1	SPT_1444
genome	1374637	1375516	879	-1	SPT_1445
genome	1375531	1377037	1506	-1	SPT_1446
genome	1377051	1377588	537	-1	SPT_1447
genome	1377587	1378082	495	-1	SPT_1448
genome	1378095	1378812	717	-1	SPT_1449
genome	1378846	1379047	201	-1	SPT_1450
genome	1380584	1380983	399	-1	SPT_1453
genome	1381110	1381254	144	1	SPT_1454
genome	1381310	1381793	483	-1	SPT_1455
genome	1381863	1383519	1656	-1	SPT_1456
genome	1383599	1384094	495	-1	SPT_1457
genome	1384090	1384555	465	-1	SPT_1458
genome	1384564	1385899	1335	-1	SPT_1459
genome	1385909	1386527	618	-1	SPT_1460
genome	1386574	1389673	3099	-1	SPT_1461
genome	1389765	1390932	1167	-1	SPT_1462
genome	1390939	1392034	1095	-1	SPT_1463
genome	1394044	1396006	1962	-1	SPT_1466
genome	1396206	1397829	1623	-1	SPT_1467
genome	1397934	1399380	1446	1	SPT_1468
genome	1399425	1399620	195	-1	SPT_1469
genome	1399720	1400317	597	-1	SPT_1470
genome	1400353	1400866	513	-1	SPT_1471
genome	1400952	1401888	936	-1	SPT_1472
genome	1401958	1402258	300	-1	SPT_1473
genome	1402247	1402997	750	-1	SPT_1474
genome	1403050	1403437	387	-1	SPT_1475
genome	1403411	1404812	1401	-1	SPT_1476
genome	1405106	1405346	240	-1	SPT_1477
genome	1405377	1405848	471	-1	SPT_1478
genome	1405859	1406150	291	-1	SPT_1479
genome	1406302	1407646	1344	-1	SPT_1480
genome	1407805	1408030	225	-1	SPT_1481
genome	1408022	1409210	1188	-1	SPT_1482
genome	1409206	1409695	489	-1	SPT_1483
genome	1409761	1409878	117	-1	SPT_1484
genome	1410015	1410564	549	1	SPT_1485
genome	1410800	1416422	5622	-1	SPT_1486
genome	1416637	1418122	1485	1	SPT_1487
genome	1418172	1418901	729	-1	SPT_1488
genome	1418979	1419144	165	-1	SPT_1489
genome	1419209	1420805	1596	-1	SPT_1490
genome	1420816	1421227	411	-1	SPT_1491
genome	1421342	1422134	792	-1	SPT_1492
genome	1422146	1424843	2697	-1	SPT_1493
genome	1425146	1426331	1185	1	SPT_1494
genome	1426473	1428345	1872	-1	SPT_1495
genome	1428341	1429526	1185	-1	SPT_1496
genome	1429537	1430305	768	-1	SPT_1497
genome	1430581	1431430	849	-1	SPT_1498
genome	1431431	1431806	375	-1	SPT_1499
genome	1431879	1433232	1353	-1	SPT_1500
genome	1433255	1434035	780	-1	SPT_1501
genome	1434021	1434879	858	-1	SPT_1502
genome	1435014	1435983	969	1	SPT_1503
genome	1436016	1436928	912	-1	SPT_1504
genome	1436924	1437902	978	-1	SPT_1505
genome	1437898	1438789	891	-1	SPT_1506
genome	1438840	1439221	381	-1	SPT_1507
genome	1439231	1439819	588	-1	SPT_1508
genome	1439827	1441036	1209	-1	SPT_1509
genome	1441096	1441267	171	-1	SPT_1510
genome	1441266	1441773	507	-1	SPT_1511
genome	1441902	1442421	519	-1	SPT_1512
genome	1442920	1444402	1482	-1	SPT_1513
genome	1444472	1445231	759	-1	SPT_1514
genome	1445328	1446006	678	-1	SPT_1515
genome	1446014	1446959	945	-1	SPT_1516
genome	1446998	1447250	252	1	SPT_1518
genome	1447246	1447759	513	-1	SPT_1517
genome	1447844	1448603	759	-1	SPT_1519
genome	1449103	1450234	1131	-1	SPT_1520
genome	1450684	1451260	576	-1	SPT_1522
genome	1451259	1452048	789	-1	SPT_1523
genome	1452312	1453887	1575	-1	SPT_1524
genome	1454085	1455312	1227	-1	SPT_1525
genome	1455504	1456821	1317	1	SPT_1526
genome	1456919	1458263	1344	1	SPT_1527
genome	1458262	1459045	783	1	SPT_1528
genome	1459170	1460253	1083	1	SPT_1529
genome	1460302	1460449	147	1	SPT_1530
genome	1460576	1460930	354	-1	SPT_1531
genome	1460991	1461264	273	-1	SPT_1532
genome	1461263	1461431	168	-1	SPT_1533
genome	1461566	1461779	213	-1	SPT_1534
genome	1462009	1462471	462	-1	SPT_1535
genome	1462448	1463222	774	-1	SPT_1536
genome	1463211	1463961	750	-1	SPT_1537
genome	1464139	1464301	162	1	SPT_1539
genome	1464272	1465424	1152	-1	SPT_1538
genome	1465395	1465512	117	1	SPT_1540
genome	1465663	1466293	630	-1	SPT_1541
genome	1466295	1466634	339	-1	SPT_1542
genome	1466764	1467436	672	-1	SPT_1543
genome	1467444	1467921	477	-1	SPT_1544
genome	1467966	1468179	213	1	SPT_1545
genome	1468229	1469195	966	-1	SPT_1546
genome	1469196	1470216	1020	-1	SPT_1547
genome	1470516	1471620	1104	-1	SPT_1549
genome	1471636	1472434	798	-1	SPT_1550
genome	1472420	1473098	678	-1	SPT_1551
genome	1473646	1473823	177	1	SPT_1552
genome	1474023	1474266	243	1	SPT_1553
genome	1474717	1475989	1272	-1	SPT_1554
genome	1476361	1478332	1971	-1	SPT_1555
genome	1478368	1479064	696	-1	SPT_1556
genome	1479074	1480160	1086	-1	SPT_1557
genome	1480524	1480974	450	-1	SPT_1559
genome	1480951	1481380	429	-1	SPT_1560
genome	1481372	1482836	1464	-1	SPT_1561
genome	1483364	1485701	2337	-1	SPT_1562
genome	1485833	1486583	750	1	SPT_1563
genome	1486875	1487490	615	-1	SPT_1564
genome	1488306	1488576	270	-1	SPT_1565
genome	1488716	1489346	630	-1	SPT_1566
genome	1489408	1489531	123	1	SPT_1567
genome	1490361	1490538	177	1	SPT_1569
genome	1490595	1492539	1944	1	SPT_1570
genome	1492587	1493562	975	-1	SPT_1571
genome	1493554	1494232	678	-1	SPT_1572
genome	1494387	1495461	1074	1	SPT_1573
genome	1495551	1495854	303	-1	SPT_1574
genome	1495921	1496359	438	-1	SPT_1575
genome	1496434	1497277	843	-1	SPT_1576
genome	1497388	1498039	651	1	SPT_1577
genome	1498019	1498211	192	1	SPT_1578
genome	1498236	1498755	519	1	SPT_1579
genome	1498751	1498883	132	1	SPT_1580
genome	1499275	1500622	1347	-1	SPT_1581
genome	1500823	1501135	312	1	SPT_1582
genome	1501408	1501570	162	1	SPT_1583
genome	1501608	1502052	444	-1	SPT_1584
genome	1502081	1504304	2223	-1	SPT_1585
genome	1505297	1505927	630	1	SPT_1586
genome	1506049	1507942	1893	-1	SPT_1587
genome	1508232	1508955	723	1	SPT_1588
genome	1508951	1509800	849	1	SPT_1589
genome	1509831	1510761	930	1	SPT_1590
genome	1510883	1511375	492	1	SPT_1591
genome	1511470	1514179	2709	-1	SPT_1592
genome	1514180	1514882	702	-1	SPT_1593
genome	1515131	1517543	2412	-1	SPT_1594
genome	1517595	1518288	693	-1	SPT_1595
genome	1518338	1518527	189	-1	SPT_1596
genome	1518822	1519185	363	-1	SPT_1597
genome	1519592	1522385	2793	-1	SPT_1598
genome	1522637	1522754	117	-1	SPT_1599
genome	1522732	1523521	789	-1	SPT_1600
genome	1523529	1524315	786	-1	SPT_1601
genome	1524311	1524575	264	-1	SPT_1602
genome	1524574	1525114	540	-1	SPT_1603
genome	1525123	1525795	672	-1	SPT_1604
genome	1525799	1527059	1260	-1	SPT_1605
genome	1527075	1528449	1374	-1	SPT_1606
genome	1528668	1529373	705	-1	SPT_1607
genome	1529463	1530075	612	-1	SPT_1608
genome	1530061	1531435	1374	-1	SPT_1609
genome	1531518	1532562	1044	-1	SPT_1610
genome	1532737	1533334	597	-1	SPT_1611
genome	1533344	1535387	2043	-1	SPT_1612
genome	1535595	1536447	852	1	SPT_1613
genome	1536462	1537347	885	-1	SPT_1614
genome	1537364	1538282	918	-1	SPT_1615
genome	1539386	1539695	309	-1	SPT_1617
genome	1539836	1540289	453	-1	SPT_1618
genome	1540561	1541401	840	-1	SPT_1619
genome	1541416	1542304	888	-1	SPT_1620
genome	1542535	1543864	1329	-1	SPT_1621
genome	1543988	1545506	1518	-1	SPT_1622
genome	1545524	1546223	699	-1	SPT_1623
genome	1546396	1547500	1104	-1	SPT_1624
genome	1547512	1549606	2094	-1	SPT_1625
genome	1549623	1550457	834	-1	SPT_1626
genome	1550456	1551341	885	-1	SPT_1627
genome	1551419	1552757	1338	-1	SPT_1628
genome	1552775	1553228	453	-1	SPT_1629
genome	1554241	1557118	2877	-1	SPT_1630
genome	1557474	1557702	228	-1	SPT_1631
genome	1558099	1558591	492	1	SPT_1632
genome	1560209	1562225	2016	-1	SPT_1635
genome	1562243	1563347	1104	-1	SPT_1636
genome	1563336	1563699	363	-1	SPT_1637
genome	1563743	1564775	1032	-1	SPT_1638
genome	1564776	1565808	1032	-1	SPT_1639
genome	1565888	1568402	2514	-1	SPT_1640
genome	1568547	1568835	288	-1	SPT_1641
genome	1568845	1569496	651	-1	SPT_1642
genome	1569499	1570141	642	-1	SPT_1643
genome	1570133	1570925	792	-1	SPT_1644
genome	1571109	1571448	339	-1	SPT_1645
genome	1571584	1571932	348	-1	SPT_1646
genome	1572010	1573321	1311	-1	SPT_1647
genome	1573334	1574048	714	-1	SPT_1648
genome	1574044	1574941	897	-1	SPT_1649
genome	1574941	1576111	1170	-1	SPT_1650
genome	1576111	1576585	474	-1	SPT_1651
genome	1576724	1577090	366	1	SPT_1652
genome	1577094	1577790	696	1	SPT_1653
genome	1577806	1578574	768	1	SPT_1654
genome	1578926	1580126	1200	-1	SPT_1655
genome	1580122	1581016	894	-1	SPT_1656
genome	1581138	1581330	192	1	SPT_1657
genome	1582331	1582949	618	1	SPT_1658
genome	1583268	1584156	888	-1	SPT_1659
genome	1584304	1586188	1884	-1	SPT_1660
genome	1586379	1586496	117	1	SPT_1661
genome	1586564	1588019	1455	1	SPT_1662
genome	1587999	1588965	966	1	SPT_1663
genome	1588999	1590274	1275	-1	SPT_1664
genome	1590273	1591470	1197	-1	SPT_1665
genome	1592390	1592840	450	-1	SPT_1668
genome	1592841	1593600	759	-1	SPT_1669
genome	1593714	1595694	1980	-1	SPT_1670
genome	1595690	1596431	741	-1	SPT_1671
genome	1596445	1597759	1314	-1	SPT_1672
genome	1597751	1598687	936	-1	SPT_1673
genome	1598699	1601096	2397	-1	SPT_1674
genome	1601161	1601476	315	-1	SPT_1675
genome	1601500	1602127	627	-1	SPT_1676
genome	1602256	1603870	1614	-1	SPT_1677
genome	1604138	1604318	180	-1	SPT_1678
genome	1604477	1605824	1347	1	SPT_1679
genome	1606314	1607412	1098	-1	SPT_1680
genome	1607421	1608168	747	-1	SPT_1681
genome	1608270	1608624	354	-1	SPT_1682
genome	1608636	1609137	501	-1	SPT_1683
genome	1609137	1609731	594	-1	SPT_1684
genome	1609730	1610360	630	-1	SPT_1685
genome	1610411	1610723	312	-1	SPT_1686
genome	1610936	1612043	1107	-1	SPT_1687
genome	1612045	1612573	528	-1	SPT_1688
genome	1612587	1613496	909	-1	SPT_1689
genome	1613552	1614149	597	-1	SPT_1690
genome	1615527	1616481	954	1	SPT_1693
genome	1616623	1617004	381	1	SPT_1694
genome	1617102	1617324	222	1	SPT_1695
genome	1617340	1617655	315	1	SPT_1696
genome	1617959	1618493	534	1	SPT_1697
genome	1618542	1618881	339	1	SPT_1698
genome	1618970	1619639	669	-1	SPT_1699
genome	1619749	1619929	180	-1	SPT_1700
genome	1619935	1620310	375	-1	SPT_1701
genome	1620371	1620527	156	-1	SPT_1702
genome	1620549	1622346	1797	-1	SPT_1703
genome	1622356	1623100	744	-1	SPT_1704
genome	1623101	1624052	951	-1	SPT_1705
genome	1625134	1627270	2136	-1	SPT_1708
genome	1627379	1628252	873	-1	SPT_1709
genome	1628523	1628682	159	-1	SPT_1710
genome	1628662	1629751	1089	-1	SPT_1711
genome	1629769	1630240	471	-1	SPT_1712
genome	1630530	1630983	453	-1	SPT_1713
genome	1631019	1631199	180	-1	SPT_1714
genome	1631335	1631515	180	-1	SPT_1715
genome	1631679	1631919	240	-1	SPT_1716
genome	1632188	1633460	1272	1	SPT_1717
genome	1634006	1635326	1320	-1	SPT_1719
genome	1635335	1636952	1617	-1	SPT_1720
genome	1636980	1637871	891	-1	SPT_1721
genome	1637881	1638799	918	-1	SPT_1722
genome	1638948	1639950	1002	-1	SPT_1723
genome	1640311	1641793	1482	-1	SPT_1724
genome	1642235	1642400	165	1	SPT_1725
genome	1642483	1643050	567	1	SPT_1726
genome	1643061	1643232	171	1	SPT_1727
genome	1643270	1643879	609	1	SPT_1728
genome	1643909	1644113	204	1	SPT_1729
genome	1644639	1645086	447	-1	SPT_1730
genome	1645155	1645815	660	1	SPT_1731
genome	1645866	1647018	1152	-1	SPT_1732
genome	1647032	1647764	732	-1	SPT_1733
genome	1648065	1648842	777	-1	SPT_1734
genome	1648834	1650058	1224	-1	SPT_1735
genome	1650035	1650635	600	-1	SPT_1736
genome	1650621	1651389	768	-1	SPT_1737
genome	1651385	1652390	1005	-1	SPT_1738
genome	1652400	1652967	567	-1	SPT_1739
genome	1652963	1654325	1362	-1	SPT_1740
genome	1654696	1655038	342	-1	SPT_1741
genome	1655645	1656647	1002	-1	SPT_1742
genome	1657217	1657928	711	-1	SPT_1743
genome	1657930	1659622	1692	-1	SPT_1744
genome	1659633	1660644	1011	-1	SPT_1745
genome	1660746	1661814	1068	-1	SPT_1746
genome	1661838	1662498	660	-1	SPT_1747
genome	1662664	1663675	1011	-1	SPT_1748
genome	1663687	1665163	1476	-1	SPT_1749
genome	1665175	1665817	642	-1	SPT_1750
genome	1665874	1666621	747	-1	SPT_1751
genome	1666604	1668683	2079	-1	SPT_1752
genome	1669190	1669310	120	-1	SPT_1753
genome	1669603	1670830	1227	-1	SPT_1754
genome	1670872	1671565	693	-1	SPT_1755
genome	1671748	1673491	1743	-1	SPT_1756
genome	1673480	1675226	1746	-1	SPT_1757
genome	1675431	1675728	297	-1	SPT_1758
genome	1675880	1676150	270	-1	SPT_1759
genome	1676180	1676336	156	-1	SPT_1760
genome	1676469	1677297	828	1	SPT_1761
genome	1678572	1679154	582	1	SPT_1764
genome	1679153	1680416	1263	1	SPT_1765
genome	1680466	1680928	462	-1	SPT_1766
genome	1680924	1681689	765	-1	SPT_1767
genome	1681869	1682274	405	-1	SPT_1768
genome	1682343	1683825	1482	-1	SPT_1769
genome	1683843	1685022	1179	-1	SPT_1770
genome	1685185	1686193	1008	1	SPT_1771
genome	1686238	1687276	1038	-1	SPT_1772
genome	1687276	1687630	354	-1	SPT_1773
genome	1687873	1688764	891	-1	SPT_1774
genome	1688896	1689433	537	1	SPT_1775
genome	1689598	1690405	807	-1	SPT_1776
genome	1690575	1690692	117	-1	SPT_1777
genome	1690749	1692270	1521	-1	SPT_1778
genome	1692262	1692991	729	-1	SPT_1779
genome	1693005	1693770	765	-1	SPT_1780
genome	1693773	1694217	444	-1	SPT_1781
genome	1694898	1695195	297	-1	SPT_1782
genome	1695216	1696281	1065	-1	SPT_1783
genome	1697397	1697550	153	1	SPT_1785
genome	1697846	1698806	960	1	SPT_1786
genome	1698795	1699752	957	1	SPT_1787
genome	1699748	1700501	753	1	SPT_1788
genome	1700596	1701562	966	1	SPT_1789
genome	1701786	1702029	243	-1	SPT_1790
genome	1702028	1702751	723	-1	SPT_1791
genome	1702737	1703307	570	-1	SPT_1792
genome	1703325	1704054	729	-1	SPT_1793
genome	1704053	1704794	741	-1	SPT_1794
genome	1704784	1705246	462	-1	SPT_1795
genome	1705242	1705764	522	-1	SPT_1796
genome	1705739	1706711	972	-1	SPT_1797
genome	1706707	1707502	795	-1	SPT_1798
genome	1707708	1707957	249	-1	SPT_1799
genome	1708212	1709838	1626	-1	SPT_1800
genome	1710015	1711983	1968	-1	SPT_1802
genome	1712167	1712878	711	1	SPT_1803
genome	1716143	1717070	927	-1	SPT_1809
genome	1717080	1718148	1068	-1	SPT_1810
genome	1718156	1719083	927	-1	SPT_1811
genome	1719082	1720579	1497	-1	SPT_1812
genome	1720645	1722625	1980	-1	SPT_1813
genome	1723310	1724504	1194	-1	SPT_1814
genome	1724641	1726084	1443	-1	SPT_1815
genome	1726294	1726435	141	-1	SPT_1816
genome	1726441	1727275	834	-1	SPT_1817
genome	1727288	1728155	867	-1	SPT_1818
genome	1728168	1729428	1260	-1	SPT_1819
genome	1729519	1731682	2163	-1	SPT_1821
genome	1731789	1732650	861	1	SPT_1822
genome	1732646	1733582	936	1	SPT_1823
genome	1740484	1741840	1356	-1	SPT_1846
genome	1741877	1742654	777	1	SPT_1847
genome	1742742	1743276	534	1	SPT_1848
genome	1743630	1743837	207	-1	SPT_1849
genome	1744498	1745272	774	-1	SPT_1851
genome	1745344	1745464	120	1	SPT_1852
genome	1746612	1748235	1623	-1	SPT_1855
genome	1748250	1748535	285	-1	SPT_1856
genome	1748690	1749086	396	-1	SPT_1857
genome	1749163	1749925	762	-1	SPT_1858
genome	1749957	1750584	627	-1	SPT_1859
genome	1750599	1750917	318	-1	SPT_1860
genome	1750913	1751213	300	-1	SPT_1861
genome	1751306	1751438	132	1	SPT_1862
genome	1751462	1751588	126	-1	SPT_1863
genome	1751902	1752577	675	-1	SPT_1864
genome	1752581	1753028	447	-1	SPT_1865
genome	1753141	1753645	504	-1	SPT_1866
genome	1753641	1754004	363	-1	SPT_1867
genome	1754069	1755101	1032	-1	SPT_1868
genome	1755107	1755929	822	-1	SPT_1869
genome	1756046	1756418	372	-1	SPT_1870
genome	1756541	1757258	717	-1	SPT_1871
genome	1758138	1759554	1416	-1	SPT_1872
genome	1759564	1759897	333	-1	SPT_1873
genome	1759967	1760576	609	-1	SPT_1874
genome	1760588	1761047	459	-1	SPT_1875
genome	1761171	1761303	132	1	SPT_1876
genome	1761307	1761571	264	1	SPT_1877
genome	1762047	1762881	834	1	SPT_1878
genome	1762907	1763969	1062	1	SPT_1879
genome	1763985	1764990	1005	1	SPT_1880
genome	1767444	1768044	600	1	SPT_1884
genome	1768053	1770081	2028	1	SPT_1885
genome	1770239	1770371	132	1	SPT_1886
genome	1770375	1770639	264	1	SPT_1887
genome	1771376	1771637	261	-1	SPT_1888
genome	1771695	1772247	552	-1	SPT_1889
genome	1772236	1772434	198	-1	SPT_1890
genome	1772437	1773232	795	-1	SPT_1891
genome	1773639	1774065	426	-1	SPT_1892
genome	1774193	1774553	360	-1	SPT_1893
genome	1774791	1774953	162	-1	SPT_1894
genome	1775311	1776268	957	-1	SPT_1895
genome	1776395	1776509	114	-1	SPT_1896
genome	1776643	1778014	1371	-1	SPT_1897
genome	1778320	1779487	1167	-1	SPT_1898
genome	1779541	1780798	1257	-1	SPT_1899
genome	1780882	1781899	1017	-1	SPT_1900
genome	1781906	1782425	519	-1	SPT_1901
genome	1782414	1782858	444	-1	SPT_1902
genome	1782943	1783564	621	-1	SPT_1903
genome	1783869	1784733	864	-1	SPT_1904
genome	1784923	1785094	171	1	SPT_1905
genome	1785353	1785473	120	1	SPT_1906
genome	1785495	1785810	315	1	SPT_1907
genome	1785828	1786212	384	1	SPT_1908
genome	1786240	1787626	1386	1	SPT_1909
genome	1787803	1789009	1206	1	SPT_1910
genome	1789051	1789273	222	1	SPT_1911
genome	1789389	1789887	498	1	SPT_1912
genome	1789861	1790368	507	1	SPT_1913
genome	1790351	1792799	2448	1	SPT_1914
genome	1792801	1794979	2178	1	SPT_1915
genome	1794975	1795977	1002	1	SPT_1916
genome	1795973	1796906	933	1	SPT_1917
genome	1797180	1797267	87	1	SPT_1918
genome	1797282	1799202	1920	1	SPT_1919
genome	1799807	1800143	336	1	SPT_1922
genome	1800212	1800524	312	1	SPT_1923
genome	1800510	1800810	300	1	SPT_1924
genome	1800927	1802391	1464	-1	SPT_1925
genome	1802510	1803728	1218	-1	SPT_1926
genome	1804113	1804284	171	-1	SPT_1927
genome	1805056	1805410	354	-1	SPT_1928
genome	1805914	1806337	423	1	SPT_1929
genome	1807024	1807228	204	1	SPT_1930
genome	1807309	1808527	1218	1	SPT_1931
genome	1808876	1809017	141	1	SPT_1932
genome	1809417	1811433	2016	1	SPT_1933
genome	1811434	1812067	633	1	SPT_1934
genome	1812207	1812369	162	1	SPT_1935
genome	1812994	1813408	414	-1	SPT_1936
genome	1813518	1817196	3678	-1	SPT_1937
genome	1817228	1820840	3612	-1	SPT_1938
genome	1820968	1821085	117	1	SPT_1939
genome	1821342	1821462	120	-1	SPT_1941
genome	1821523	1822855	1332	-1	SPT_1942
genome	1823145	1823970	825	-1	SPT_1943
genome	1824008	1824197	189	-1	SPT_1944
genome	1824189	1825473	1284	-1	SPT_1945
genome	1825496	1825628	132	-1	SPT_1946
genome	1825784	1826822	1038	-1	SPT_1947
genome	1826805	1827294	489	-1	SPT_1948
genome	1827283	1827823	540	-1	SPT_1949
genome	1827887	1828880	993	-1	SPT_1950
genome	1828853	1828985	132	1	SPT_1951
genome	1828990	1829674	684	-1	SPT_1952
genome	1829729	1830470	741	-1	SPT_1953
genome	1830503	1830782	279	1	SPT_1954
genome	1830859	1831786	927	1	SPT_1955
genome	1831860	1832655	795	-1	SPT_1956
genome	1832780	1834031	1251	-1	SPT_1957
genome	1834097	1834925	828	-1	SPT_1958
genome	1835191	1836133	942	-1	SPT_1959
genome	1836122	1837379	1257	-1	SPT_1960
genome	1837380	1838043	663	-1	SPT_1961
genome	1838005	1838662	657	-1	SPT_1962
genome	1838672	1839551	879	-1	SPT_1963
genome	1839552	1840425	873	-1	SPT_1964
genome	1840675	1840792	117	-1	SPT_1965
genome	1840810	1840969	159	-1	SPT_1966
genome	1840961	1841603	642	-1	SPT_1967
genome	1841604	1843635	2031	-1	SPT_1968
genome	1843902	1844802	900	-1	SPT_1969
genome	1844873	1845434	561	-1	SPT_1970
genome	1845433	1846207	774	-1	SPT_1971
genome	1846511	1847516	1005	-1	SPT_1972
genome	1847688	1847823	135	-1	SPT_1973
genome	1847967	1849182	1215	-1	SPT_1974
genome	1849372	1849630	258	-1	SPT_1975
genome	1849791	1850244	453	1	SPT_1976
genome	1850278	1851667	1389	-1	SPT_1977
genome	1851732	1852695	963	1	SPT_1978
genome	1852723	1852972	249	-1	SPT_1979
genome	1853035	1854046	1011	-1	SPT_1980
genome	1854470	1855070	600	-1	SPT_1981
genome	1855071	1856169	1098	-1	SPT_1982
genome	1856168	1856936	768	-1	SPT_1983
genome	1856907	1857792	885	-1	SPT_1984
genome	1857778	1857973	195	-1	SPT_1985
genome	1857969	1858176	207	-1	SPT_1986
genome	1858648	1859995	1347	1	SPT_1987
genome	1866563	1867043	480	-1	SPT_2002
genome	1867164	1867701	537	-1	SPT_2003
genome	1867755	1867932	177	-1	SPT_2004
genome	1867941	1868094	153	-1	SPT_2005
genome	1868146	1870342	2196	-1	SPT_2006
genome	1870467	1871304	837	1	SPT_2007
genome	1871372	1872380	1008	-1	SPT_2008
genome	1872559	1873522	963	-1	SPT_2009
genome	1873544	1873673	129	-1	SPT_2010
genome	1873812	1874061	249	1	SPT_2011
genome	1874099	1874429	330	-1	SPT_2012
genome	1874559	1875432	873	-1	SPT_2013
genome	1875668	1876979	1311	1	SPT_2014
genome	1877344	1877476	132	-1	SPT_2015
genome	1877998	1878727	729	-1	SPT_2016
genome	1878884	1880294	1410	1	SPT_2017
genome	1880311	1881607	1296	1	SPT_2018
genome	1881611	1881920	309	1	SPT_2019
genome	1881916	1882225	309	1	SPT_2020
genome	1883210	1885862	2652	-1	SPT_2021
genome	1886161	1886572	411	-1	SPT_2022
genome	1886573	1887002	429	-1	SPT_2023
genome	1887047	1887347	300	-1	SPT_2024
genome	1887463	1889440	1977	-1	SPT_2025
genome	1889553	1890645	1092	-1	SPT_2026
genome	1890756	1892430	1674	-1	SPT_2027
genome	1892610	1893315	705	-1	SPT_2028
genome	1893316	1894180	864	-1	SPT_2029
genome	1894183	1894849	666	-1	SPT_2030
genome	1894865	1895351	486	-1	SPT_2031
genome	1895426	1895708	282	-1	SPT_2032
genome	1895730	1897188	1458	-1	SPT_2033
genome	1897316	1897940	624	-1	SPT_2034
genome	1897990	1898977	987	-1	SPT_2035
genome	1898995	1899769	774	-1	SPT_2036
genome	1899794	1900166	372	-1	SPT_2037
genome	1900182	1900314	132	-1	SPT_2038
genome	1900314	1901505	1191	-1	SPT_2039
genome	1901555	1902509	954	-1	SPT_2040
genome	1902569	1903157	588	-1	SPT_2041
genome	1903293	1903707	414	-1	SPT_2042
genome	1903684	1904146	462	-1	SPT_2043
genome	1904108	1904369	261	-1	SPT_2044
genome	1904373	1904778	405	-1	SPT_2045
genome	1904770	1905097	327	-1	SPT_2046
genome	1905098	1905971	873	-1	SPT_2047
genome	1906062	1907004	942	-1	SPT_2048
genome	1907079	1907445	366	-1	SPT_2049
genome	1907595	1908654	1059	-1	SPT_2050
genome	1908816	1909968	1152	-1	SPT_2051
genome	1910120	1911938	1818	-1	SPT_2052
genome	1912038	1913181	1143	-1	SPT_2053
genome	1913310	1914168	858	1	SPT_2054
genome	1914195	1914840	645	-1	SPT_2055
genome	1914914	1915316	402	-1	SPT_2056
genome	1915326	1915752	426	-1	SPT_2057
genome	1916074	1917217	1143	-1	SPT_2058
genome	1917382	1918003	621	-1	SPT_2059
genome	1918006	1919287	1281	-1	SPT_2060
genome	1919347	1920832	1485	-1	SPT_2061
genome	1920907	1922185	1278	-1	SPT_2062
genome	1928646	1929081	435	-1	SPT_2079
genome	1929094	1930555	1461	-1	SPT_2080
genome	1930678	1932028	1350	-1	SPT_2081
genome	1932014	1932194	180	-1	SPT_2082
genome	1932197	1932887	690	-1	SPT_2083
genome	1933025	1934792	1767	-1	SPT_2084
genome	1934938	1935253	315	1	SPT_2085
genome	1935583	1937278	1695	-1	SPT_2086
genome	1937423	1939958	2535	-1	SPT_2087
genome	1940008	1940455	447	-1	SPT_2088
genome	1940590	1942282	1692	1	SPT_2089
genome	1942596	1942986	390	-1	SPT_2090
genome	1943139	1943625	486	1	SPT_2091
genome	1943708	1944416	708	1	SPT_2092
genome	1944416	1945748	1332	1	SPT_2093
genome	1945914	1946790	876	1	SPT_2094
genome	1946907	1947771	864	1	SPT_2095
genome	1947763	1948579	816	1	SPT_2096
genome	1948580	1949333	753	1	SPT_2097
genome	1949347	1949998	651	1	SPT_2098
genome	1950065	1950491	426	1	SPT_2099
genome	1951256	1952273	1017	1	SPT_2101
genome	1952294	1953194	900	1	SPT_2102
genome	1953265	1953943	678	-1	SPT_2103
genome	1953926	1954466	540	-1	SPT_2104
genome	1954477	1955608	1131	-1	SPT_2105
genome	1955675	1956374	699	-1	SPT_2106
genome	1956603	1957515	912	-1	SPT_2107
genome	1957579	1960045	2466	-1	SPT_2108
genome	1960186	1961443	1257	1	SPT_2109
genome	1961520	1963584	2064	-1	SPT_2110
genome	1963585	1963864	279	-1	SPT_2111
genome	1964015	1964864	849	1	SPT_2112
genome	1965424	1965631	207	-1	SPT_2113
genome	1966585	1968844	2259	-1	SPT_2114
genome	1968869	1970387	1518	-1	SPT_2115
genome	1970936	1972208	1272	1	SPT_2116
genome	1972318	1973611	1293	1	SPT_2117
genome	1973612	1974455	843	1	SPT_2118
genome	1974707	1975508	801	1	SPT_2119
genome	1975517	1976504	987	1	SPT_2120
genome	1976794	1977736	942	-1	SPT_2121
genome	1977713	1979477	1764	-1	SPT_2122
genome	1979595	1979832	237	-1	SPT_2123
genome	1979873	1980104	231	-1	SPT_2124
genome	1980121	1980763	642	-1	SPT_2125
genome	1980774	1981509	735	-1	SPT_2126
genome	1981511	1981709	198	-1	SPT_2127
genome	1981708	1981915	207	-1	SPT_2128
genome	1981924	1982239	315	-1	SPT_2129
genome	1982192	1982345	153	-1	SPT_2130
genome	1982388	1982535	147	-1	SPT_2131
